0:17:30:362,PM 1.0 : 45, PM 2.5 : 46, PM 10 : 47,Temperature = 6.00, Humidity = 59.00,speed: 39.06, Latitude: 35.250606,Longitude: 126.863128 
0:17:32:412,PM 1.0 : 45, PM 2.5 : 46, PM 10 : 46,Temperature = 6.00, Humidity = 60.00,speed: 42.02, Latitude: 35.250419,Longitude: 126.863121 
0:17:34:462,PM 1.0 : 45, PM 2.5 : 46, PM 10 : 46,Temperature = 6.00, Humidity = 59.00,speed: 46.10, Latitude: 35.250083,Longitude: 126.863113 
0:17:36:512,PM 1.0 : 45, PM 2.5 : 45, PM 10 : 45,Temperature = 7.00, Humidity = 60.00,speed: 45.45, Latitude: 35.249832,Longitude: 126.863098 
0:17:38:561,PM 1.0 : 44, PM 2.5 : 45, PM 10 : 45,Temperature = 7.00, Humidity = 59.00,speed: 46.17, Latitude: 35.249610,Longitude: 126.863075 
0:17:40:610,PM 1.0 : 44, PM 2.5 : 45, PM 10 : 45,Temperature = 7.00, Humidity = 60.00,speed: 44.89, Latitude: 35.249382,Longitude: 126.863075 
0:17:42:659,PM 1.0 : 44, PM 2.5 : 44, PM 10 : 44,Temperature = 6.00, Humidity = 60.00,speed: 45.45, Latitude: 35.249156,Longitude: 126.863067 
0:17:44:708,PM 1.0 : 45, PM 2.5 : 45, PM 10 : 45,Temperature = 7.00, Humidity = 60.00,speed: 44.26, Latitude: 35.248943,Longitude: 126.863067 
0:17:46:757,PM 1.0 : 45, PM 2.5 : 45, PM 10 : 45,Temperature = 7.00, Humidity = 60.00,speed: 45.76, Latitude: 35.248729,Longitude: 126.863059 
0:17:48:806,PM 1.0 : 46, PM 2.5 : 46, PM 10 : 46,Temperature = 7.00, Humidity = 60.00,speed: 44.73, Latitude: 35.248508,Longitude: 126.863029 
0:17:50:855,PM 1.0 : 47, PM 2.5 : 47, PM 10 : 47,Temperature = 8.00, Humidity = 60.00,speed: 43.95, Latitude: 35.248275,Longitude: 126.863052 
0:17:52:904,PM 1.0 : 47, PM 2.5 : 47, PM 10 : 47,Temperature = 7.00, Humidity = 60.00,speed: 43.95, Latitude: 35.248065,Longitude: 126.863044 
0:17:54:953,PM 1.0 : 47, PM 2.5 : 47, PM 10 : 47,Temperature = 7.00, Humidity = 59.00,speed: 37.50, Latitude: 35.247856,Longitude: 126.863029 
0:17:57:2,PM 1.0 : 47, PM 2.5 : 47, PM 10 : 47,Temperature = 6.00, Humidity = 60.00,speed: 34.17, Latitude: 35.247673,Longitude: 126.863052 
0:17:59:51,PM 1.0 : 48, PM 2.5 : 48, PM 10 : 48,Temperature = 7.00, Humidity = 60.00,speed: 35.74, Latitude: 35.247509,Longitude: 126.863136 
0:18:1:100,PM 1.0 : 48, PM 2.5 : 48, PM 10 : 48,Temperature = 6.00, Humidity = 60.00,speed: 38.97, Latitude: 35.247333,Longitude: 126.863250 
0:18:3:149,PM 1.0 : 49, PM 2.5 : 49, PM 10 : 49,Temperature = 7.00, Humidity = 60.00,speed: 40.41, Latitude: 35.247173,Longitude: 126.863395 
0:18:5:199,PM 1.0 : 49, PM 2.5 : 49, PM 10 : 49,Temperature = 6.00, Humidity = 61.00,speed: 40.82, Latitude: 35.247013,Longitude: 126.863563 
0:18:7:248,PM 1.0 : 50, PM 2.5 : 50, PM 10 : 50,Temperature = 7.00, Humidity = 61.00,speed: 41.54, Latitude: 35.246837,Longitude: 126.863670 
0:18:9:297,PM 1.0 : 50, PM 2.5 : 50, PM 10 : 50,Temperature = 7.00, Humidity = 62.00,speed: 40.48, Latitude: 35.246658,Longitude: 126.863792 
0:18:11:347,PM 1.0 : 51, PM 2.5 : 51, PM 10 : 51,Temperature = 7.00, Humidity = 60.00,speed: 40.67, Latitude: 35.246482,Longitude: 126.863868 
0:18:13:396,PM 1.0 : 51, PM 2.5 : 51, PM 10 : 51,Temperature = 6.00, Humidity = 61.00,speed: 45.30, Latitude: 35.246150,Longitude: 126.863883 
0:18:15:446,PM 1.0 : 51, PM 2.5 : 51, PM 10 : 51,Temperature = 7.00, Humidity = 61.00,speed: 48.41, Latitude: 35.245891,Longitude: 126.863883 
0:18:17:495,PM 1.0 : 51, PM 2.5 : 51, PM 10 : 51,Temperature = 7.00, Humidity = 60.00,speed: 47.00, Latitude: 35.245647,Longitude: 126.863883 
0:18:19:544,PM 1.0 : 51, PM 2.5 : 51, PM 10 : 51,Temperature = 7.00, Humidity = 61.00,speed: 46.84, Latitude: 35.245407,Longitude: 126.863868 
0:18:21:593,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 61.00,speed: 47.95, Latitude: 35.245166,Longitude: 126.863845 
0:18:23:642,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 6.00, Humidity = 61.00,speed: 46.11, Latitude: 35.244922,Longitude: 126.863838 
0:18:25:691,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 61.00,speed: 35.65, Latitude: 35.244743,Longitude: 126.863830 
0:18:27:740,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 8.00, Humidity = 61.00,speed: 30.48, Latitude: 35.244598,Longitude: 126.863830 
0:18:29:789,PM 1.0 : 51, PM 2.5 : 51, PM 10 : 51,Temperature = 6.00, Humidity = 61.00,speed: 36.21, Latitude: 35.244422,Longitude: 126.863807 
0:18:31:838,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 6.00, Humidity = 60.00,speed: 36.21, Latitude: 35.244216,Longitude: 126.863800 
0:18:33:887,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 61.00,speed: 46.36, Latitude: 35.243976,Longitude: 126.863800 
0:18:35:936,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 60.00,speed: 45.45, Latitude: 35.243736,Longitude: 126.863792 
0:18:37:985,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 6.00, Humidity = 61.00,speed: 47.04, Latitude: 35.243499,Longitude: 126.863777 
0:18:40:34,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 60.00,speed: 48.49, Latitude: 35.243263,Longitude: 126.863769 
0:18:42:83,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 61.00,speed: 47.87, Latitude: 35.243030,Longitude: 126.863761 
0:18:44:133,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 7.00, Humidity = 61.00,speed: 46.17, Latitude: 35.242797,Longitude: 126.863746 
0:18:46:182,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 60.00,speed: 46.86, Latitude: 35.242584,Longitude: 126.863746 
0:18:48:231,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 60.00,speed: 48.45, Latitude: 35.242343,Longitude: 126.863723 
0:18:50:281,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 61.00,speed: 49.54, Latitude: 35.242073,Longitude: 126.863716 
0:18:52:331,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 60.00,speed: 50.00, Latitude: 35.241817,Longitude: 126.863700 
0:18:54:381,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 60.00,speed: 49.28, Latitude: 35.241447,Longitude: 126.863685 
0:18:56:430,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 6.00, Humidity = 60.00,speed: 48.15, Latitude: 35.241207,Longitude: 126.863677 
0:18:58:479,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 6.00, Humidity = 61.00,speed: 41.93, Latitude: 35.240997,Longitude: 126.863670 
0:19:0:528,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 6.00, Humidity = 60.00,speed: 36.15, Latitude: 35.240829,Longitude: 126.863632 
0:19:2:577,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 7.00, Humidity = 61.00,speed: 35.82, Latitude: 35.240661,Longitude: 126.863578 
0:19:4:626,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 7.00, Humidity = 61.00,speed: 34.85, Latitude: 35.240493,Longitude: 126.863563 
0:19:6:675,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 7.00, Humidity = 60.00,speed: 37.02, Latitude: 35.240287,Longitude: 126.863555 
0:19:8:724,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 6.00, Humidity = 62.00,speed: 36.87, Latitude: 35.240108,Longitude: 126.863548 
0:19:10:773,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 6.00, Humidity = 61.00,speed: 31.26, Latitude: 35.239963,Longitude: 126.863540 
0:19:12:823,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 61.00,speed: 18.56, Latitude: 35.239845,Longitude: 126.863533 
0:19:14:873,PM 1.0 : 51, PM 2.5 : 51, PM 10 : 51,Temperature = 7.00, Humidity = 62.00,speed: 16.46, Latitude: 35.239765,Longitude: 126.863533 
0:19:16:922,PM 1.0 : 51, PM 2.5 : 51, PM 10 : 51,Temperature = 6.00, Humidity = 62.00,speed: 18.89, Latitude: 35.239677,Longitude: 126.863540 
0:19:18:971,PM 1.0 : 50, PM 2.5 : 50, PM 10 : 50,Temperature = 6.00, Humidity = 61.00,speed: 21.85, Latitude: 35.239566,Longitude: 126.863533 
0:19:21:21,PM 1.0 : 49, PM 2.5 : 49, PM 10 : 49,Temperature = 7.00, Humidity = 61.00,speed: 21.80, Latitude: 35.239456,Longitude: 126.863525 
0:19:23:70,PM 1.0 : 49, PM 2.5 : 49, PM 10 : 49,Temperature = 6.00, Humidity = 62.00,speed: 22.65, Latitude: 35.239337,Longitude: 126.863510 
0:19:25:119,PM 1.0 : 49, PM 2.5 : 49, PM 10 : 49,Temperature = 7.00, Humidity = 61.00,speed: 20.19, Latitude: 35.239231,Longitude: 126.863502 
0:19:27:169,PM 1.0 : 48, PM 2.5 : 48, PM 10 : 48,Temperature = 6.00, Humidity = 61.00,speed: 16.04, Latitude: 35.239139,Longitude: 126.863502 
0:19:29:218,PM 1.0 : 47, PM 2.5 : 47, PM 10 : 47,Temperature = 6.00, Humidity = 61.00,speed: 14.63, Latitude: 35.239070,Longitude: 126.863540 
0:19:31:268,PM 1.0 : 47, PM 2.5 : 47, PM 10 : 47,Temperature = 7.00, Humidity = 61.00,speed: 22.15, Latitude: 35.239025,Longitude: 126.863639 
0:19:33:317,PM 1.0 : 46, PM 2.5 : 46, PM 10 : 46,Temperature = 7.00, Humidity = 61.00,speed: 29.74, Latitude: 35.239059,Longitude: 126.863899 
0:19:35:367,PM 1.0 : 46, PM 2.5 : 46, PM 10 : 46,Temperature = 6.00, Humidity = 61.00,speed: 34.48, Latitude: 35.239124,Longitude: 126.864097 
0:19:37:416,PM 1.0 : 46, PM 2.5 : 46, PM 10 : 46,Temperature = 6.00, Humidity = 60.00,speed: 38.30, Latitude: 35.239208,Longitude: 126.864334 
0:19:39:465,PM 1.0 : 46, PM 2.5 : 46, PM 10 : 46,Temperature = 6.00, Humidity = 61.00,speed: 40.89, Latitude: 35.239284,Longitude: 126.864578 
0:19:41:514,PM 1.0 : 47, PM 2.5 : 47, PM 10 : 47,Temperature = 7.00, Humidity = 60.00,speed: 43.65, Latitude: 35.239398,Longitude: 126.864807 
0:19:43:563,PM 1.0 : 47, PM 2.5 : 47, PM 10 : 47,Temperature = 6.00, Humidity = 60.00,speed: 44.54, Latitude: 35.239490,Longitude: 126.865089 
0:19:45:612,PM 1.0 : 47, PM 2.5 : 47, PM 10 : 47,Temperature = 7.00, Humidity = 60.00,speed: 47.93, Latitude: 35.239570,Longitude: 126.865386 
0:19:47:661,PM 1.0 : 48, PM 2.5 : 48, PM 10 : 48,Temperature = 6.00, Humidity = 60.00,speed: 50.12, Latitude: 35.239669,Longitude: 126.865684 
0:19:49:710,PM 1.0 : 49, PM 2.5 : 49, PM 10 : 49,Temperature = 7.00, Humidity = 60.00,speed: 49.76, Latitude: 35.239753,Longitude: 126.865982 
0:19:51:759,PM 1.0 : 49, PM 2.5 : 49, PM 10 : 49,Temperature = 7.00, Humidity = 60.00,speed: 49.76, Latitude: 35.239845,Longitude: 126.866256 
0:19:53:808,PM 1.0 : 50, PM 2.5 : 50, PM 10 : 50,Temperature = 6.00, Humidity = 60.00,speed: 49.87, Latitude: 35.239925,Longitude: 126.866539 
0:19:55:857,PM 1.0 : 51, PM 2.5 : 51, PM 10 : 51,Temperature = 7.00, Humidity = 60.00,speed: 49.36, Latitude: 35.240024,Longitude: 126.866806 
0:19:57:906,PM 1.0 : 51, PM 2.5 : 51, PM 10 : 51,Temperature = 7.00, Humidity = 60.00,speed: 47.39, Latitude: 35.240112,Longitude: 126.867080 
0:19:59:956,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 60.00,speed: 47.43, Latitude: 35.240173,Longitude: 126.867347 
0:20:2:6,PM 1.0 : 52, PM 2.5 : 52, PM 10 : 52,Temperature = 7.00, Humidity = 60.00,speed: 46.91, Latitude: 35.240245,Longitude: 126.867630 
0:20:4:55,PM 1.0 : 53, PM 2.5 : 53, PM 10 : 53,Temperature = 7.00, Humidity = 60.00,speed: 44.80, Latitude: 35.240333,Longitude: 126.867881 
0:20:6:104,PM 1.0 : 55, PM 2.5 : 55, PM 10 : 55,Temperature = 6.00, Humidity = 61.00,speed: 44.80, Latitude: 35.240417,Longitude: 126.868133 
0:20:8:154,PM 1.0 : 55, PM 2.5 : 55, PM 10 : 55,Temperature = 6.00, Humidity = 60.00,speed: 46.17, Latitude: 35.240497,Longitude: 126.868385 
0:20:10:203,PM 1.0 : 56, PM 2.5 : 56, PM 10 : 56,Temperature = 7.00, Humidity = 60.00,speed: 48.78, Latitude: 35.240600,Longitude: 126.868629 
0:20:12:252,PM 1.0 : 56, PM 2.5 : 56, PM 10 : 56,Temperature = 7.00, Humidity = 61.00,speed: 52.37, Latitude: 35.240741,Longitude: 126.868904 
0:20:14:302,PM 1.0 : 58, PM 2.5 : 58, PM 10 : 58,Temperature = 6.00, Humidity = 60.00,speed: 56.25, Latitude: 35.240932,Longitude: 126.869361 
0:20:16:351,PM 1.0 : 59, PM 2.5 : 59, PM 10 : 59,Temperature = 6.00, Humidity = 60.00,speed: 59.58, Latitude: 35.241058,Longitude: 126.869689 
0:20:18:400,PM 1.0 : 61, PM 2.5 : 61, PM 10 : 61,Temperature = 7.00, Humidity = 60.00,speed: 58.89, Latitude: 35.241176,Longitude: 126.870025 
0:20:20:449,PM 1.0 : 62, PM 2.5 : 62, PM 10 : 62,Temperature = 7.00, Humidity = 60.00,speed: 58.39, Latitude: 35.241298,Longitude: 126.870353 
0:20:22:498,PM 1.0 : 63, PM 2.5 : 63, PM 10 : 63,Temperature = 7.00, Humidity = 60.00,speed: 55.45, Latitude: 35.241416,Longitude: 126.870658 
0:20:24:547,PM 1.0 : 63, PM 2.5 : 63, PM 10 : 63,Temperature = 8.00, Humidity = 60.00,speed: 51.62, Latitude: 35.241527,Longitude: 126.870948 
0:20:26:596,PM 1.0 : 64, PM 2.5 : 64, PM 10 : 64,Temperature = 6.00, Humidity = 59.00,speed: 50.50, Latitude: 35.241622,Longitude: 126.871223 
0:20:28:645,PM 1.0 : 66, PM 2.5 : 66, PM 10 : 66,Temperature = 7.00, Humidity = 60.00,speed: 48.17, Latitude: 35.241714,Longitude: 126.871498 
0:20:30:694,PM 1.0 : 66, PM 2.5 : 66, PM 10 : 66,Temperature = 7.00, Humidity = 59.00,speed: 48.17, Latitude: 35.241798,Longitude: 126.871749 
0:20:32:743,PM 1.0 : 67, PM 2.5 : 67, PM 10 : 67,Temperature = 7.00, Humidity = 59.00,speed: 41.23, Latitude: 35.241878,Longitude: 126.871994 
0:20:34:793,PM 1.0 : 67, PM 2.5 : 67, PM 10 : 67,Temperature = 7.00, Humidity = 59.00,speed: 39.08, Latitude: 35.241958,Longitude: 126.872207 
0:20:36:842,PM 1.0 : 67, PM 2.5 : 67, PM 10 : 67,Temperature = 7.00, Humidity = 59.00,speed: 36.89, Latitude: 35.242023,Longitude: 126.872436 
0:20:38:891,PM 1.0 : 68, PM 2.5 : 68, PM 10 : 68,Temperature = 7.00, Humidity = 60.00,speed: 24.65, Latitude: 35.242069,Longitude: 126.872619 
0:20:40:940,PM 1.0 : 65, PM 2.5 : 65, PM 10 : 65,Temperature = 7.00, Humidity = 59.00,speed: 8.76, Latitude: 35.242107,Longitude: 126.872703 
0:20:42:990,PM 1.0 : 64, PM 2.5 : 64, PM 10 : 64,Temperature = 7.00, Humidity = 59.00,speed: 7.74, Latitude: 35.242115,Longitude: 126.872734 
0:20:45:39,PM 1.0 : 12, PM 2.5 : 19, PM 10 : 24,Temperature = 6.00, Humidity = 59.00,speed: 15.78, Latitude: 35.242137,Longitude: 126.872795 
0:20:47:89,PM 1.0 : 12, PM 2.5 : 19, PM 10 : 24,Temperature = 6.00, Humidity = 59.00,speed: 17.46, Latitude: 35.242198,Longitude: 126.872856 
0:20:49:138,PM 1.0 : 12, PM 2.5 : 19, PM 10 : 24,Temperature = 7.00, Humidity = 59.00,speed: 13.56, Latitude: 35.242271,Longitude: 126.872863 
0:20:51:188,PM 1.0 : 21, PM 2.5 : 27, PM 10 : 31,Temperature = 6.00, Humidity = 59.00,speed: 13.13, Latitude: 35.242336,Longitude: 126.872848 
0:20:53:238,PM 1.0 : 22, PM 2.5 : 28, PM 10 : 32,Temperature = 7.00, Humidity = 58.00,speed: 22.34, Latitude: 35.242477,Longitude: 126.872787 
0:20:55:287,PM 1.0 : 23, PM 2.5 : 29, PM 10 : 33,Temperature = 7.00, Humidity = 59.00,speed: 29.74, Latitude: 35.242618,Longitude: 126.872741 
0:20:57:336,PM 1.0 : 49, PM 2.5 : 50, PM 10 : 51,Temperature = 7.00, Humidity = 59.00,speed: 31.60, Latitude: 35.242778,Longitude: 126.872726 
0:20:59:385,PM 1.0 : 49, PM 2.5 : 51, PM 10 : 53,Temperature = 7.00, Humidity = 59.00,speed: 31.69, Latitude: 35.242938,Longitude: 126.872734 
0:21:1:434,PM 1.0 : 50, PM 2.5 : 52, PM 10 : 54,Temperature = 7.00, Humidity = 58.00,speed: 30.89, Latitude: 35.243095,Longitude: 126.872734 
0:21:3:483,PM 1.0 : 49, PM 2.5 : 51, PM 10 : 53,Temperature = 7.00, Humidity = 59.00,speed: 33.97, Latitude: 35.243263,Longitude: 126.872734 
0:21:5:532,PM 1.0 : 50, PM 2.5 : 52, PM 10 : 54,Temperature = 6.00, Humidity = 59.00,speed: 38.13, Latitude: 35.243457,Longitude: 126.872726 
0:21:7:581,PM 1.0 : 51, PM 2.5 : 53, PM 10 : 55,Temperature = 6.00, Humidity = 59.00,speed: 40.28, Latitude: 35.243648,Longitude: 126.872734 
0:21:9:630,PM 1.0 : 51, PM 2.5 : 53, PM 10 : 55,Temperature = 7.00, Humidity = 59.00,speed: 40.28, Latitude: 35.243850,Longitude: 126.872756 
0:21:11:680,PM 1.0 : 51, PM 2.5 : 53, PM 10 : 55,Temperature = 7.00, Humidity = 58.00,speed: 38.82, Latitude: 35.244045,Longitude: 126.872825 
0:21:13:729,PM 1.0 : 51, PM 2.5 : 53, PM 10 : 54,Temperature = 6.00, Humidity = 59.00,speed: 37.61, Latitude: 35.244228,Longitude: 126.872924 
0:21:15:778,PM 1.0 : 51, PM 2.5 : 53, PM 10 : 54,Temperature = 7.00, Humidity = 59.00,speed: 37.71, Latitude: 35.244407,Longitude: 126.873008 
0:21:17:827,PM 1.0 : 51, PM 2.5 : 53, PM 10 : 54,Temperature = 6.00, Humidity = 59.00,speed: 36.89, Latitude: 35.244583,Longitude: 126.873054 
0:21:19:876,PM 1.0 : 51, PM 2.5 : 53, PM 10 : 54,Temperature = 7.00, Humidity = 59.00,speed: 38.35, Latitude: 35.244770,Longitude: 126.873085 
0:21:21:926,PM 1.0 : 52, PM 2.5 : 54, PM 10 : 55,Temperature = 6.00, Humidity = 60.00,speed: 38.35, Latitude: 35.244964,Longitude: 126.873107 
0:21:23:975,PM 1.0 : 53, PM 2.5 : 54, PM 10 : 55,Temperature = 6.00, Humidity = 60.00,speed: 36.50, Latitude: 35.245147,Longitude: 126.873153 
0:21:26:24,PM 1.0 : 53, PM 2.5 : 54, PM 10 : 55,Temperature = 7.00, Humidity = 60.00,speed: 35.45, Latitude: 35.245319,Longitude: 126.873222 
0:21:28:74,PM 1.0 : 53, PM 2.5 : 54, PM 10 : 55,Temperature = 6.00, Humidity = 60.00,speed: 33.39, Latitude: 35.245483,Longitude: 126.873298 
0:21:30:123,PM 1.0 : 54, PM 2.5 : 55, PM 10 : 56,Temperature = 6.00, Humidity = 60.00,speed: 27.78, Latitude: 35.245693,Longitude: 126.873352 
0:21:32:173,PM 1.0 : 54, PM 2.5 : 55, PM 10 : 56,Temperature = 6.00, Humidity = 60.00,speed: 26.98, Latitude: 35.245822,Longitude: 126.873352 
0:21:34:221,PM 1.0 : 55, PM 2.5 : 56, PM 10 : 57,Temperature = 6.00, Humidity = 60.00,speed: 21.15, Latitude: 35.245925,Longitude: 126.873336 
0:21:36:271,PM 1.0 : 54, PM 2.5 : 55, PM 10 : 56,Temperature = 6.00, Humidity = 60.00,speed: 14.30, Latitude: 35.245998,Longitude: 126.873336 
0:21:38:320,PM 1.0 : 53, PM 2.5 : 54, PM 10 : 55,Temperature = 8.00, Humidity = 59.00,speed: 14.06, Latitude: 35.246063,Longitude: 126.873336 
0:21:40:369,PM 1.0 : 52, PM 2.5 : 53, PM 10 : 54,Temperature = 6.00, Humidity = 59.00,speed: 9.30, Latitude: 35.246097,Longitude: 126.873329 
0:21:42:418,PM 1.0 : 51, PM 2.5 : 52, PM 10 : 53,Temperature = 6.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246097,Longitude: 126.873329 
0:21:44:466,PM 1.0 : 51, PM 2.5 : 53, PM 10 : 55,Temperature = 7.00, Humidity = 60.00,speed: 0.00, Latitude: 35.246093,Longitude: 126.873329 
0:21:46:515,PM 1.0 : 25, PM 2.5 : 31, PM 10 : 35,Temperature = 6.00, Humidity = 58.00,speed: 0.24, Latitude: 35.246078,Longitude: 126.873344 
0:21:48:564,PM 1.0 : 25, PM 2.5 : 31, PM 10 : 35,Temperature = 7.00, Humidity = 59.00,speed: 0.44, Latitude: 35.246063,Longitude: 126.873359 
0:21:50:613,PM 1.0 : 25, PM 2.5 : 32, PM 10 : 36,Temperature = 7.00, Humidity = 59.00,speed: 0.44, Latitude: 35.246051,Longitude: 126.873367 
0:21:52:662,PM 1.0 : 25, PM 2.5 : 31, PM 10 : 35,Temperature = 6.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246051,Longitude: 126.873359 
0:21:54:711,PM 1.0 : 25, PM 2.5 : 31, PM 10 : 35,Temperature = 6.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246051,Longitude: 126.873359 
0:21:56:760,PM 1.0 : 25, PM 2.5 : 31, PM 10 : 35,Temperature = 6.00, Humidity = 59.00,speed: 2.13, Latitude: 35.246051,Longitude: 126.873359 
0:21:58:810,PM 1.0 : 25, PM 2.5 : 31, PM 10 : 35,Temperature = 6.00, Humidity = 59.00,speed: 1.57, Latitude: 35.246047,Longitude: 126.873367 
0:22:0:859,PM 1.0 : 25, PM 2.5 : 31, PM 10 : 35,Temperature = 6.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873367 
0:22:2:908,PM 1.0 : 25, PM 2.5 : 31, PM 10 : 35,Temperature = 7.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:4:958,PM 1.0 : 25, PM 2.5 : 31, PM 10 : 35,Temperature = 6.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:7:7,PM 1.0 : 25, PM 2.5 : 31, PM 10 : 34,Temperature = 8.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:9:56,PM 1.0 : 25, PM 2.5 : 31, PM 10 : 35,Temperature = 6.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:11:105,PM 1.0 : 25, PM 2.5 : 31, PM 10 : 35,Temperature = 7.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:13:155,PM 1.0 : 25, PM 2.5 : 30, PM 10 : 33,Temperature = 7.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:15:203,PM 1.0 : 25, PM 2.5 : 30, PM 10 : 33,Temperature = 6.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:17:252,PM 1.0 : 25, PM 2.5 : 30, PM 10 : 33,Temperature = 6.00, Humidity = 58.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:19:301,PM 1.0 : 25, PM 2.5 : 30, PM 10 : 33,Temperature = 7.00, Humidity = 58.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:21:350,PM 1.0 : 25, PM 2.5 : 30, PM 10 : 33,Temperature = 6.00, Humidity = 58.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:23:399,PM 1.0 : 25, PM 2.5 : 29, PM 10 : 31,Temperature = 7.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:25:448,PM 1.0 : 25, PM 2.5 : 29, PM 10 : 31,Temperature = 7.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:27:497,PM 1.0 : 25, PM 2.5 : 29, PM 10 : 31,Temperature = 7.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:29:547,PM 1.0 : 25, PM 2.5 : 29, PM 10 : 31,Temperature = 6.00, Humidity = 58.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:31:597,PM 1.0 : 25, PM 2.5 : 29, PM 10 : 31,Temperature = 6.00, Humidity = 58.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:33:646,PM 1.0 : 25, PM 2.5 : 29, PM 10 : 31,Temperature = 7.00, Humidity = 58.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:35:694,PM 1.0 : 25, PM 2.5 : 28, PM 10 : 30,Temperature = 7.00, Humidity = 58.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:37:744,PM 1.0 : 25, PM 2.5 : 28, PM 10 : 30,Temperature = 7.00, Humidity = 58.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:39:793,PM 1.0 : 25, PM 2.5 : 28, PM 10 : 30,Temperature = 7.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:41:843,PM 1.0 : 25, PM 2.5 : 28, PM 10 : 30,Temperature = 7.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:43:892,PM 1.0 : 25, PM 2.5 : 28, PM 10 : 30,Temperature = 7.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
0:22:45:941,PM 1.0 : 25, PM 2.5 : 28, PM 10 : 29,Temperature = 6.00, Humidity = 59.00,speed: 0.00, Latitude: 35.246047,Longitude: 126.873374 
