,time,PM 1.0,PM2.5,PM 10,Temperature,Humidity,speed,Latitude,Longitude
739,0:25:17:580,26,27,28,8.0,58.0,0.0,35.246047,126.873374
740,0:25:19:629,26,27,28,6.0,58.0,0.0,35.246047,126.873374
741,0:25:21:678,26,27,28,7.0,58.0,0.0,35.246047,126.873374
742,0:25:23:728,26,27,28,7.0,58.0,0.0,35.246047,126.873374
743,0:25:25:777,26,27,28,6.0,58.0,0.0,35.246047,126.873374
744,0:25:27:827,27,28,29,7.0,59.0,0.0,35.246047,126.873374
745,0:25:29:876,27,28,29,7.0,58.0,0.0,35.246047,126.873374
746,0:25:31:926,27,28,29,7.0,58.0,0.0,35.246047,126.873374
747,0:25:33:974,27,28,29,7.0,58.0,0.0,35.246047,126.873374
748,0:25:36:23,27,28,29,6.0,58.0,0.0,35.246047,126.873374
749,0:25:38:72,27,28,29,7.0,58.0,0.0,35.246047,126.873374
750,0:25:40:121,27,28,29,7.0,58.0,0.0,35.246047,126.873374
751,0:25:42:170,27,28,29,7.0,58.0,0.0,35.246047,126.873374
752,0:25:44:219,27,28,29,7.0,58.0,0.0,35.246047,126.873374
753,0:25:46:268,27,28,29,7.0,58.0,0.0,35.246047,126.873374
754,0:25:48:317,28,29,30,6.0,58.0,0.0,35.246047,126.873374
755,0:25:50:366,28,29,30,6.0,58.0,0.0,35.246047,126.873374
756,0:25:52:416,28,29,30,6.0,58.0,0.0,35.246047,126.873374
757,0:25:54:464,28,29,30,6.0,58.0,0.0,35.246047,126.873374
758,0:25:56:514,28,30,31,6.0,58.0,0.0,35.246047,126.873374
759,0:25:58:563,28,30,31,6.0,58.0,0.0,35.246047,126.873374
760,0:26:0:613,29,31,32,6.0,59.0,0.0,35.246047,126.873374
761,0:26:2:662,29,30,31,7.0,59.0,0.0,35.246047,126.873374
762,0:26:4:711,29,30,31,7.0,59.0,0.0,35.246047,126.873374
763,0:26:6:761,29,30,31,6.0,59.0,0.0,35.246047,126.873374
764,0:26:8:811,29,30,31,6.0,58.0,0.0,35.246047,126.873374
765,0:26:10:861,28,29,30,7.0,58.0,0.0,35.246047,126.873374
766,0:26:12:910,28,29,30,7.0,58.0,0.0,35.246047,126.873374
767,0:26:14:958,28,29,30,7.0,59.0,0.0,35.246047,126.873374
768,0:26:17:7,28,29,30,7.0,58.0,0.0,35.246047,126.873374
769,0:26:19:56,28,29,30,6.0,58.0,0.0,35.246047,126.873374
770,0:26:21:105,28,29,30,7.0,59.0,0.0,35.246047,126.873374
771,0:26:23:154,28,29,30,7.0,58.0,0.0,35.246047,126.873374
772,0:26:25:203,28,30,31,7.0,58.0,0.0,35.246047,126.873374
773,0:26:27:252,28,30,31,7.0,58.0,0.0,35.246047,126.873374
774,0:26:29:301,28,30,31,7.0,58.0,0.0,35.246047,126.873374
775,0:26:31:351,28,30,31,6.0,58.0,0.0,35.246047,126.873374
776,0:26:33:400,28,29,30,7.0,58.0,0.0,35.246047,126.873374
777,0:26:35:449,27,28,29,6.0,59.0,0.0,35.246047,126.873374
778,0:26:37:498,27,28,29,5.0,58.0,0.0,35.246047,126.873374
779,0:26:39:548,27,28,29,7.0,58.0,0.0,35.246047,126.873374
780,0:26:41:597,27,28,29,7.0,58.0,0.0,35.246047,126.873374
781,0:26:43:647,27,29,30,7.0,58.0,0.0,35.246047,126.873374
782,0:26:45:696,27,29,30,6.0,58.0,0.0,35.246047,126.873374
783,0:26:47:745,27,29,30,6.0,59.0,0.0,35.246047,126.873374
784,0:26:49:795,27,29,30,7.0,58.0,0.0,35.246047,126.873374
785,0:26:51:844,27,29,30,6.0,58.0,0.0,35.246047,126.873374
786,0:26:53:892,27,29,30,7.0,58.0,0.0,35.246047,126.873374
787,0:26:55:941,27,29,30,5.0,58.0,0.0,35.246047,126.873374
788,0:26:57:990,27,29,30,5.0,58.0,0.0,35.246047,126.873374
789,0:27:0:39,27,29,30,7.0,58.0,0.0,35.246047,126.873374
790,0:27:2:88,27,29,30,6.0,58.0,0.0,35.246047,126.873374
791,0:27:4:137,27,29,30,7.0,58.0,0.0,35.246047,126.873374
792,0:27:6:186,27,29,30,6.0,58.0,0.0,35.246047,126.873374
793,0:27:8:235,27,29,30,7.0,58.0,0.0,35.246047,126.873374
794,0:27:10:285,27,29,30,7.0,58.0,0.0,35.246047,126.873374
795,0:27:12:334,27,29,30,7.0,58.0,0.0,35.246047,126.873374
796,0:27:14:383,27,29,30,7.0,58.0,0.0,35.246047,126.873374
797,0:27:16:433,27,29,30,6.0,59.0,0.0,35.246047,126.873374
798,0:27:18:482,27,29,30,6.0,58.0,0.0,35.246047,126.873374
799,0:27:20:531,27,29,30,7.0,58.0,0.0,35.246047,126.873374
800,0:27:22:582,27,29,30,7.0,59.0,0.0,35.246047,126.873374
801,0:27:24:631,27,29,30,7.0,58.0,0.0,35.246047,126.873374
802,0:27:26:681,27,29,30,6.0,58.0,0.0,35.246047,126.873374
803,0:27:28:728,27,29,30,7.0,58.0,0.0,35.246047,126.873374
804,0:27:30:778,27,29,30,6.0,58.0,0.0,35.246047,126.873374
805,0:27:32:827,27,29,30,7.0,58.0,0.0,35.246047,126.873374
806,0:27:34:875,27,29,30,6.0,58.0,0.0,35.246047,126.873374
807,0:27:36:924,27,29,30,6.0,58.0,0.0,35.246047,126.873374
808,0:27:38:973,27,29,30,6.0,58.0,0.0,35.246047,126.873374
809,0:27:41:22,27,29,30,6.0,58.0,0.0,35.246047,126.873374
810,0:27:43:71,27,29,30,7.0,57.0,0.0,35.246047,126.873374
811,0:27:45:120,27,29,30,7.0,58.0,0.0,35.246047,126.873374
812,0:27:49:218,27,29,30,6.0,58.0,0.0,35.246047,126.873374
813,0:27:51:268,27,29,30,7.0,58.0,0.0,35.246047,126.873374
814,0:27:53:316,27,29,30,7.0,58.0,0.0,35.246047,126.873374
815,0:27:55:366,26,28,29,7.0,58.0,0.0,35.246047,126.873374
816,0:27:57:415,26,28,29,7.0,58.0,0.0,35.246047,126.873374
817,0:27:59:465,26,28,29,6.0,58.0,0.0,35.246047,126.873374
818,0:28:1:514,26,28,29,7.0,58.0,0.0,35.246047,126.873374
819,0:28:3:563,26,28,29,7.0,58.0,0.0,35.246047,126.873374
820,0:28:5:613,26,28,29,6.0,58.0,0.0,35.246047,126.873374
821,0:28:7:662,26,28,29,7.0,59.0,0.0,35.246047,126.873374
822,0:28:9:712,26,28,29,7.0,58.0,0.0,35.246047,126.873374
823,0:28:11:760,26,28,29,6.0,58.0,0.0,35.246047,126.873374
824,0:28:13:809,26,28,29,7.0,58.0,0.0,35.246047,126.873374
825,0:28:15:858,26,28,29,7.0,58.0,0.0,35.246047,126.873374
826,0:28:17:907,26,28,29,8.0,58.0,0.0,35.246047,126.873374
827,0:28:19:956,26,28,29,7.0,58.0,0.0,35.246047,126.873374
828,0:28:22:5,26,27,28,7.0,58.0,0.0,35.246047,126.873374
829,0:28:24:54,26,27,28,7.0,58.0,0.0,35.246047,126.873374
830,0:28:26:103,26,27,28,7.0,58.0,0.0,35.246047,126.873374
831,0:28:28:152,26,27,28,7.0,58.0,0.0,35.246047,126.873374
832,0:28:30:202,26,27,28,6.0,58.0,0.0,35.246047,126.873374
833,0:28:32:251,26,28,29,6.0,58.0,0.0,35.246047,126.873374
834,0:28:34:300,25,27,28,7.0,58.0,0.0,35.246047,126.873374
835,0:28:36:349,25,27,28,7.0,59.0,0.0,35.246047,126.873374
836,0:28:38:400,25,27,28,7.0,58.0,0.0,35.246047,126.873374
837,0:28:40:449,25,27,28,8.0,58.0,0.0,35.246047,126.873374
838,0:28:42:499,25,27,28,6.0,58.0,0.0,35.246047,126.873374
839,0:28:44:548,25,27,28,7.0,58.0,0.0,35.246047,126.873374
840,0:28:46:598,25,27,28,6.0,58.0,0.0,35.246047,126.873374
841,0:28:48:647,25,27,28,7.0,58.0,0.0,35.246047,126.873374
842,0:28:50:696,25,27,28,6.0,58.0,0.0,35.246047,126.873374
843,0:28:52:744,25,26,27,6.0,58.0,0.0,35.246047,126.873374
844,0:28:54:793,25,27,28,7.0,58.0,0.0,35.246047,126.873374
845,0:28:56:842,24,25,26,8.0,57.0,0.0,35.246047,126.873374
846,0:28:58:891,24,25,26,7.0,58.0,0.0,35.246047,126.873374
847,0:29:0:940,24,25,26,6.0,58.0,0.0,35.246047,126.873374
848,0:29:2:989,24,26,27,7.0,58.0,0.0,35.246047,126.873374
849,0:29:5:38,23,25,26,7.0,58.0,0.0,35.246047,126.873374
850,0:29:7:87,23,25,26,6.0,58.0,0.0,35.246047,126.873374
851,0:29:9:137,23,25,26,7.0,58.0,0.0,35.246047,126.873374
852,0:29:11:186,23,25,26,7.0,58.0,0.0,35.246047,126.873374
853,0:29:13:235,22,24,25,7.0,57.0,0.0,35.246047,126.873374
854,0:29:15:284,22,24,25,7.0,58.0,0.0,35.246047,126.873374
855,0:29:17:334,22,24,25,6.0,58.0,0.0,35.246047,126.873374
856,0:29:19:383,22,24,25,7.0,58.0,0.0,35.246047,126.873374
857,0:29:21:433,22,24,25,7.0,57.0,0.0,35.246047,126.873374
858,0:29:23:482,22,24,25,7.0,58.0,0.0,35.246047,126.873374
859,0:29:25:532,22,24,25,8.0,58.0,0.0,35.246047,126.873374
860,0:29:27:581,22,24,25,7.0,58.0,0.0,35.246047,126.873374
861,0:29:29:629,22,24,25,8.0,58.0,0.0,35.246047,126.873374
862,0:29:31:678,22,23,24,8.0,58.0,0.0,35.246047,126.873374
863,0:29:33:727,22,23,24,6.0,58.0,0.0,35.246047,126.873374
864,0:29:35:776,23,25,26,8.0,57.0,0.0,35.246047,126.873374
865,0:29:37:825,23,25,26,7.0,58.0,0.0,35.246047,126.873374
866,0:29:39:874,23,25,26,7.0,58.0,0.0,35.246047,126.873374
867,0:29:41:923,23,25,26,8.0,57.0,0.0,35.246047,126.873374
868,0:29:43:972,23,25,26,7.0,58.0,0.0,35.246047,126.873374
869,0:29:46:21,23,25,26,8.0,57.0,0.0,35.246047,126.873374
870,0:29:48:70,23,24,25,7.0,58.0,0.0,35.246047,126.873374
871,0:29:50:120,23,24,25,6.0,58.0,0.0,35.246047,126.873374
872,0:29:52:169,23,25,26,7.0,57.0,0.0,35.246047,126.873374
873,0:29:54:220,23,25,26,6.0,58.0,0.0,35.246047,126.873374
874,0:29:56:269,24,26,27,8.0,58.0,0.0,35.246047,126.873374
875,0:29:58:319,24,26,27,7.0,58.0,0.0,35.246047,126.873374
876,0:30:0:368,24,26,27,6.0,58.0,0.0,35.246047,126.873374
877,0:30:2:417,24,26,27,7.0,58.0,0.0,35.246047,126.873374
878,0:30:4:467,25,27,28,7.0,58.0,0.0,35.246047,126.873374
879,0:30:6:516,25,27,28,8.0,58.0,0.0,35.246047,126.873374
880,0:30:8:566,25,27,28,7.0,58.0,0.0,35.246047,126.873374
881,0:30:10:614,25,27,28,7.0,57.0,0.0,35.246047,126.873374
882,0:30:12:663,25,27,28,8.0,57.0,0.0,35.246047,126.873374
883,0:30:14:712,25,27,28,8.0,58.0,0.0,35.246047,126.873374
884,0:30:16:761,26,28,29,8.0,57.0,0.0,35.246047,126.873374
885,0:30:18:810,26,28,29,7.0,57.0,0.0,35.246047,126.873374
886,0:30:20:859,26,28,29,7.0,57.0,0.0,35.246047,126.873374
887,0:30:22:908,26,28,29,7.0,57.0,0.0,35.246047,126.873374
888,0:30:24:957,26,28,29,7.0,57.0,0.0,35.246047,126.873374
889,0:30:27:6,26,28,29,7.0,57.0,0.0,35.246047,126.873374
890,0:30:29:56,26,28,29,7.0,57.0,0.0,35.246047,126.873374
891,0:30:31:105,26,28,29,7.0,58.0,0.0,35.246047,126.873374
892,0:30:33:154,26,28,29,7.0,57.0,0.0,35.246047,126.873374
893,0:30:35:203,26,28,29,7.0,57.0,0.0,35.246047,126.873374
894,0:30:37:253,26,28,29,7.0,57.0,0.0,35.246047,126.873374
895,0:30:39:302,26,28,29,8.0,57.0,0.0,35.246047,126.873374
896,0:30:41:352,26,28,29,7.0,57.0,0.0,35.246047,126.873374
897,0:30:43:401,26,28,29,7.0,57.0,0.0,35.246047,126.873374
898,0:30:45:451,26,28,29,6.0,57.0,0.0,35.246047,126.873374
899,0:30:47:500,26,28,29,7.0,57.0,0.0,35.246047,126.873374
900,0:30:49:549,26,28,29,8.0,57.0,0.0,35.246047,126.873374
901,0:30:51:597,26,28,29,6.0,57.0,0.0,35.246047,126.873374
902,0:30:53:646,26,28,29,8.0,57.0,0.0,35.246047,126.873374
903,0:30:55:695,26,28,29,7.0,57.0,0.0,35.246047,126.873374
904,0:30:57:744,26,28,29,8.0,57.0,0.0,35.246047,126.873374
905,0:30:59:793,26,28,29,7.0,57.0,0.0,35.246047,126.873374
906,0:31:1:842,26,28,29,7.0,57.0,0.0,35.246047,126.873374
907,0:31:3:891,26,28,29,6.0,57.0,0.0,35.246047,126.873374
908,0:31:5:940,26,28,29,7.0,57.0,0.0,35.246047,126.873374
909,0:31:7:991,26,28,29,8.0,56.0,0.0,35.246047,126.873374
910,0:31:10:40,26,28,29,6.0,57.0,0.0,35.246047,126.873374
911,0:31:12:89,26,28,29,7.0,56.0,0.0,35.246047,126.873374
912,0:31:14:138,26,28,29,8.0,57.0,0.0,35.246047,126.873374
913,0:31:16:188,26,28,29,6.0,57.0,0.0,35.246047,126.873374
914,0:31:18:237,26,28,29,8.0,57.0,0.0,35.246047,126.873374
915,0:31:20:287,26,28,29,8.0,57.0,0.0,35.246047,126.873374
916,0:31:22:336,26,28,29,6.0,57.0,0.0,35.246047,126.873374
917,0:31:24:386,26,28,29,8.0,57.0,0.0,35.246047,126.873374
918,0:31:26:435,26,28,29,6.0,57.0,0.0,35.246047,126.873374
919,0:31:28:484,26,28,29,7.0,57.0,0.0,35.246047,126.873374
920,0:31:30:532,26,28,29,7.0,57.0,0.0,35.246047,126.873374
921,0:31:32:581,26,28,29,8.0,57.0,0.0,35.246047,126.873374
922,0:31:34:630,26,28,29,6.0,57.0,0.0,35.246047,126.873374
923,0:31:36:679,26,28,29,8.0,57.0,0.0,35.246047,126.873374
924,0:31:38:728,26,28,29,7.0,57.0,0.0,35.246047,126.873374
925,0:31:40:777,26,28,29,7.0,57.0,0.0,35.246047,126.873374
926,0:31:42:826,26,28,29,7.0,57.0,0.0,35.246047,126.873374
927,0:31:44:875,26,28,29,6.0,57.0,0.0,35.246047,126.873374
928,0:31:46:925,26,28,29,6.0,57.0,0.0,35.246047,126.873374
929,0:31:48:974,26,29,31,6.0,57.0,0.0,35.246047,126.873374
930,0:31:51:22,26,28,29,8.0,57.0,0.0,35.246047,126.873374
931,0:31:53:72,26,28,29,8.0,56.0,0.0,35.246047,126.873374
932,0:31:55:121,26,28,29,8.0,57.0,0.0,35.246047,126.873374
933,0:31:57:171,26,28,29,6.0,57.0,0.0,35.246047,126.873374
934,0:31:59:220,26,28,29,8.0,57.0,0.0,35.246047,126.873374
935,0:32:1:269,27,29,30,7.0,57.0,0.0,35.246047,126.873374
936,0:32:3:319,27,29,30,7.0,57.0,0.0,35.246047,126.873374
937,0:32:5:368,27,29,30,6.0,57.0,0.0,35.246047,126.873374
938,0:32:7:418,27,29,30,8.0,57.0,0.0,35.246047,126.873374
939,0:32:9:466,27,29,30,7.0,57.0,0.0,35.246047,126.873374
940,0:32:11:515,27,29,30,7.0,57.0,0.0,35.246047,126.873374
941,0:32:13:564,26,28,29,6.0,56.0,0.0,35.246047,126.873374
942,0:32:15:613,26,28,29,7.0,57.0,0.0,35.246047,126.873374
943,0:32:17:662,26,27,28,7.0,56.0,0.0,35.246047,126.873374
944,0:32:19:712,26,27,28,8.0,57.0,0.0,35.246047,126.873374
945,0:32:21:761,27,28,29,7.0,56.0,0.0,35.246047,126.873374
946,0:32:23:810,27,28,29,7.0,56.0,0.0,35.246047,126.873374
947,0:32:25:859,26,27,28,6.0,56.0,0.0,35.246047,126.873374
948,0:32:27:909,27,28,28,7.0,56.0,0.0,35.246047,126.873374
949,0:32:29:958,27,28,28,7.0,56.0,0.0,35.246047,126.873374
950,0:32:32:7,27,28,28,8.0,56.0,0.0,35.246047,126.873374
951,0:32:34:56,27,28,28,7.0,57.0,0.0,35.246047,126.873374
952,0:32:36:106,27,28,28,7.0,56.0,0.0,35.246047,126.873374
953,0:32:38:155,27,28,28,7.0,57.0,0.0,35.246047,126.873374
954,0:32:40:205,27,27,27,7.0,57.0,0.0,35.246047,126.873374
955,0:32:42:254,27,27,27,7.0,57.0,0.0,35.246047,126.873374
956,0:32:44:303,27,28,28,7.0,56.0,0.0,35.246047,126.873374
957,0:32:46:353,27,28,28,7.0,57.0,0.0,35.246047,126.873374
958,0:32:48:402,27,28,28,8.0,57.0,0.0,35.246047,126.873374
959,0:32:50:450,27,28,29,8.0,56.0,0.0,35.246047,126.873374
960,0:32:52:499,26,27,28,7.0,56.0,0.0,35.246047,126.873374
961,0:32:54:548,26,27,28,7.0,57.0,0.0,35.246047,126.873374
962,0:32:56:597,26,27,28,7.0,57.0,0.0,35.246047,126.873374
963,0:32:58:646,26,27,27,8.0,57.0,0.0,35.246047,126.873374
964,0:33:0:695,26,27,27,8.0,57.0,0.0,35.246047,126.873374
965,0:33:2:744,26,27,28,8.0,57.0,0.0,35.246047,126.873374
966,0:33:4:793,25,26,27,6.0,57.0,0.0,35.246047,126.873374
967,0:33:6:843,25,26,27,8.0,57.0,0.0,35.246047,126.873374
968,0:33:8:892,25,26,27,7.0,56.0,0.0,35.246047,126.873374
969,0:33:10:941,25,26,26,7.0,56.0,0.0,35.246047,126.873374
970,0:33:12:991,25,26,27,8.0,56.0,0.0,35.246047,126.873374
971,0:33:15:40,25,27,28,7.0,57.0,0.0,35.246047,126.873374
972,0:33:17:89,25,27,28,8.0,57.0,0.0,35.246047,126.873374
973,0:33:19:139,25,27,28,7.0,57.0,0.0,35.246047,126.873374
974,0:33:21:188,24,26,27,7.0,57.0,0.0,35.246047,126.873374
975,0:33:23:238,24,26,27,7.0,57.0,0.0,35.246047,126.873374
976,0:33:25:286,24,26,27,7.0,56.0,0.0,35.246047,126.873374
977,0:33:27:336,24,26,27,7.0,56.0,0.0,35.246047,126.873374
978,0:33:29:384,24,25,26,8.0,56.0,0.0,35.246047,126.873374
979,0:33:31:433,24,26,27,7.0,56.0,0.0,35.246047,126.873374
980,0:33:33:483,24,26,27,8.0,56.0,0.0,35.246047,126.873374
981,0:33:35:532,24,26,27,8.0,56.0,0.0,35.246047,126.873374
982,0:33:37:581,24,26,27,8.0,56.0,0.0,35.246047,126.873374
983,0:33:39:629,24,26,27,8.0,56.0,0.0,35.246047,126.873374
984,0:33:41:678,24,26,27,8.0,56.0,0.0,35.246047,126.873374
985,0:33:43:727,24,26,27,7.0,56.0,0.0,35.246047,126.873374
986,0:33:45:777,24,26,27,7.0,56.0,0.0,35.246047,126.873374
987,0:33:47:826,25,27,28,8.0,56.0,0.0,35.246047,126.873374
988,0:33:49:874,25,27,28,7.0,56.0,0.0,35.246047,126.873374
989,0:33:51:924,25,27,28,7.0,56.0,0.0,35.246047,126.873374
990,0:33:53:973,25,27,28,7.0,57.0,0.0,35.246047,126.873374
991,0:33:56:23,25,27,28,6.0,56.0,0.0,35.246047,126.873374
992,0:33:58:72,26,28,29,8.0,56.0,0.0,35.246047,126.873374
993,0:34:0:121,26,27,28,7.0,56.0,0.0,35.246047,126.873374
994,0:34:2:171,26,27,28,6.0,56.0,0.0,35.246047,126.873374
995,0:34:4:220,26,27,28,7.0,56.0,0.0,35.246047,126.873374
996,0:34:6:270,27,28,29,6.0,56.0,0.0,35.246047,126.873374
997,0:34:8:319,27,28,29,7.0,56.0,0.0,35.246047,126.873374
998,0:34:10:367,27,28,28,7.0,56.0,0.0,35.246047,126.873374
999,0:34:12:416,27,28,29,7.0,56.0,0.0,35.246047,126.873374
1000,0:34:14:465,27,28,29,7.0,56.0,0.0,35.246047,126.873374
1001,0:34:16:514,27,28,29,8.0,56.0,0.0,35.246047,126.873374
1002,0:34:18:562,27,29,30,7.0,56.0,0.0,35.246047,126.873374
1003,0:34:20:611,27,29,30,8.0,56.0,0.0,35.246047,126.873374
1004,0:34:22:660,28,30,31,7.0,56.0,0.0,35.246047,126.873374
1005,0:34:24:709,28,30,31,7.0,56.0,0.0,35.246047,126.873374
1006,0:34:26:759,28,30,31,8.0,56.0,0.0,35.246047,126.873374
1007,0:34:28:808,28,30,31,7.0,56.0,0.0,35.246047,126.873374
1008,0:34:30:857,28,30,31,7.0,56.0,0.0,35.246047,126.873374
1009,0:34:32:906,28,30,31,7.0,56.0,0.0,35.246047,126.873374
1010,0:34:34:956,28,30,31,7.0,56.0,0.0,35.246047,126.873374
1011,0:34:37:5,28,29,30,8.0,56.0,0.0,35.246047,126.873374
1012,0:34:39:54,28,29,30,7.0,56.0,0.0,35.246047,126.873374
1013,0:34:41:104,28,30,31,8.0,56.0,0.0,35.246047,126.873374
1014,0:34:43:153,28,29,29,7.0,56.0,0.0,35.246047,126.873374
1015,0:34:45:203,28,29,30,6.0,56.0,0.0,35.246047,126.873374
1016,0:34:47:251,27,28,28,6.0,56.0,0.0,35.246047,126.873374
1017,0:34:49:300,28,29,29,7.0,56.0,0.0,35.246047,126.873374
1018,0:34:51:350,28,29,29,7.0,57.0,0.0,35.246047,126.873374
1019,0:34:53:399,28,29,30,7.0,56.0,0.0,35.246047,126.873374
1020,0:34:55:448,28,29,30,7.0,56.0,0.0,35.246047,126.873374
1021,0:34:57:497,28,29,30,8.0,57.0,0.0,35.246047,126.873374
1022,0:34:59:546,27,28,28,7.0,56.0,0.0,35.246047,126.873374
1023,0:35:1:595,27,28,28,7.0,56.0,0.0,35.246047,126.873374
1024,0:35:3:644,27,28,28,7.0,56.0,0.0,35.246047,126.873374
1025,0:35:5:694,27,28,28,8.0,56.0,0.0,35.246047,126.873374
1026,0:35:7:743,27,28,28,7.0,56.0,0.0,35.246047,126.873374
1027,0:35:9:792,27,28,28,8.0,56.0,0.0,35.246047,126.873374
1028,0:35:11:841,27,28,28,7.0,57.0,0.0,35.246047,126.873374
1029,0:35:13:891,27,28,28,6.0,56.0,0.0,35.246047,126.873374
1030,0:35:15:940,27,28,28,7.0,56.0,0.0,35.246047,126.873374
1031,0:35:17:990,28,29,29,7.0,56.0,0.0,35.246047,126.873374
1032,0:35:20:39,27,28,28,7.0,57.0,0.0,35.246047,126.873374
1033,0:35:22:89,27,28,28,8.0,57.0,0.0,35.246047,126.873374
1034,0:35:24:138,28,29,29,8.0,56.0,0.0,35.246047,126.873374
1035,0:35:26:187,27,28,28,6.0,57.0,0.0,35.246047,126.873374
1036,0:35:28:235,27,28,28,7.0,56.0,0.0,35.246047,126.873374
1037,0:35:30:284,27,28,28,8.0,56.0,0.0,35.246047,126.873374
1038,0:35:32:332,27,28,28,6.0,57.0,0.0,35.246047,126.873374
1039,0:35:34:381,28,29,30,8.0,57.0,0.0,35.246047,126.873374
1040,0:35:36:430,28,29,30,6.0,56.0,0.0,35.246047,126.873374
1041,0:35:38:479,28,30,31,7.0,57.0,0.0,35.246047,126.873374
1042,0:35:40:528,28,30,31,7.0,57.0,0.0,35.246047,126.873374
1043,0:35:42:577,28,30,31,7.0,57.0,0.0,35.246047,126.873374
1044,0:35:44:627,28,30,31,8.0,57.0,0.0,35.246047,126.873374
1045,0:35:46:676,28,29,30,7.0,57.0,0.0,35.246047,126.873374
1046,0:35:48:725,28,29,30,8.0,57.0,0.0,35.246047,126.873374
1047,0:35:50:774,28,30,31,8.0,57.0,0.0,35.246047,126.873374
1048,0:35:52:823,27,29,30,7.0,58.0,0.0,35.246047,126.873374
1049,0:35:54:873,28,30,32,7.0,57.0,0.0,35.246047,126.873374
1050,0:35:56:922,28,31,33,8.0,57.0,0.0,35.246047,126.873374
1051,0:35:58:971,28,31,33,7.0,58.0,0.0,35.246047,126.873374
1052,0:36:1:21,28,31,33,7.0,58.0,0.0,35.246047,126.873374
1053,0:36:3:70,28,31,33,7.0,57.0,0.0,35.246047,126.873374
1054,0:36:5:120,28,31,33,8.0,57.0,0.0,35.246047,126.873374
1055,0:36:7:168,28,31,33,8.0,58.0,0.0,35.246047,126.873374
1056,0:36:9:217,28,31,33,7.0,57.0,0.0,35.246047,126.873374
1057,0:36:11:266,28,31,33,8.0,57.0,0.0,35.246047,126.873374
1058,0:36:13:315,28,31,33,7.0,58.0,0.0,35.246047,126.873374
1059,0:36:15:364,27,30,32,7.0,57.0,0.0,35.246047,126.873374
1060,0:36:17:413,28,31,33,7.0,57.0,0.0,35.246047,126.873374
1061,0:36:19:462,27,30,32,8.0,57.0,0.0,35.246047,126.873374
1062,0:36:21:511,27,30,32,8.0,57.0,0.0,35.246047,126.873374
1063,0:36:23:560,27,30,32,7.0,58.0,0.0,35.246047,126.873374
1064,0:36:25:610,28,31,33,6.0,57.0,0.0,35.246047,126.873374
1065,0:36:27:659,28,31,33,8.0,57.0,0.0,35.246047,126.873374
1066,0:36:29:708,27,30,32,8.0,57.0,0.0,35.246047,126.873374
1067,0:36:31:758,28,31,33,7.0,57.0,0.0,35.246047,126.873374
1068,0:36:33:807,27,30,32,7.0,57.0,0.0,35.246047,126.873374
1069,0:36:35:856,27,30,32,7.0,57.0,0.0,35.246047,126.873374
1070,0:36:37:906,27,30,32,7.0,57.0,0.0,35.246047,126.873374
1071,0:36:39:955,27,30,32,7.0,57.0,0.0,35.246047,126.873374
1072,0:36:42:4,27,30,32,8.0,57.0,0.0,35.246047,126.873374
1073,0:36:44:54,27,30,32,7.0,57.0,0.0,35.246047,126.873374
1074,0:36:46:103,27,30,32,6.0,57.0,0.0,35.246047,126.873374
1075,0:36:48:151,27,30,32,7.0,57.0,0.0,35.246047,126.873374
1076,0:36:50:200,27,30,32,7.0,56.0,0.0,35.246047,126.873374
1077,0:36:52:249,27,29,31,7.0,56.0,0.0,35.246047,126.873374
1078,0:36:54:298,27,30,32,6.0,57.0,0.0,35.246047,126.873374
1079,0:36:56:347,27,30,32,7.0,57.0,0.0,35.246047,126.873374
1080,0:36:58:396,27,30,32,7.0,57.0,0.0,35.246047,126.873374
1081,0:37:0:445,27,30,32,7.0,57.0,0.0,35.246047,126.873374
1082,0:37:2:494,27,30,32,8.0,57.0,0.0,35.246047,126.873374
1083,0:37:4:544,27,30,32,7.0,57.0,0.0,35.246047,126.873374
1084,0:37:6:594,28,31,33,8.0,57.0,0.0,35.246047,126.873374
1085,0:37:8:643,28,30,32,7.0,57.0,0.0,35.246047,126.873374
1086,0:37:10:692,27,29,31,6.0,57.0,0.0,35.246047,126.873374
1087,0:37:12:741,27,29,31,8.0,57.0,0.0,35.246047,126.873374
1088,0:37:14:790,28,30,32,8.0,57.0,0.0,35.246047,126.873374
1089,0:37:16:840,28,30,32,8.0,57.0,0.0,35.246047,126.873374
1090,0:37:18:889,28,30,32,7.0,57.0,0.0,35.246047,126.873374
1091,0:37:20:940,27,28,29,8.0,57.0,0.0,35.246047,126.873374
1092,0:37:22:989,27,29,30,8.0,57.0,0.0,35.246047,126.873374
1093,0:37:25:38,28,30,32,7.0,57.0,0.0,35.246047,126.873374
1094,0:37:27:86,27,29,31,8.0,56.0,0.0,35.246047,126.873374
1095,0:37:29:135,27,29,30,7.0,56.0,0.0,35.246047,126.873374
1096,0:37:31:184,27,29,30,8.0,57.0,0.0,35.246047,126.873374
1097,0:37:33:233,27,28,29,8.0,56.0,0.0,35.246047,126.873374
1098,0:37:35:282,27,29,30,8.0,57.0,0.0,35.246047,126.873374
1099,0:37:37:331,27,28,29,8.0,57.0,0.0,35.246047,126.873374
1100,0:37:39:380,27,28,29,8.0,56.0,0.0,35.246047,126.873374
1101,0:37:41:429,27,28,29,8.0,56.0,0.0,35.246047,126.873374
1102,0:37:43:478,27,28,29,7.0,56.0,0.0,35.246047,126.873374
